"week_ending","region","avg_price_nonorg","total_nonorg_units","total_nonorg_bag_units","total_org_units","total_org_bag_units","plu4046","plu4225","plu4770","small_nonorg_bag","large_nonorg_bag","xlarge_nonorg_bag","avg_price_org","plu94046","plu94225","plu94770","small_org_bag","large_org_bag","xlarge_org_bag","bulk_nonorg_gtin","bulk_org_gtin"
2019-02-17,"South Central",0.75,7511372.53,2639859.49,144817.19,115617.01,3427901.7,1097951.4,345659.94,1582825.82,1026796.32,30237.35,1.35,22575.43,4028.65,2596.1,100710.48,14906.53,0,NA,NA
2019-02-17,"Southeast",0.93,6149569.34,2850312.72,87618.63,73863.87,2985124.31,289221.12,24911.19,1321789.15,1506408.94,22114.63,1.31,1881.05,11816.16,57.55,64959.06,8904.81,0,NA,NA
2019-02-17,"West",0.94,7290782.79,3154830.38,219042.57,145076.58,2318641.69,1678419.23,138891.49,1475271.95,1677804.01,1754.42,1.63,26199.32,47263.02,503.65,109698.39,35335.84,42.35,NA,NA
2019-02-24,"California",0.97,7467740.43,2378879.97,222465.21,119652.44,2126666.35,2858914.49,103279.62,2260990.14,57050.11,60839.72,1.72,40574.26,62238.51,0,119631.28,21.16,0,NA,NA
2019-02-24,"Great Lakes",1.05,4073534.93,1870720.89,210119.75,175723.68,668126.69,1190746.19,343941.16,1396615.27,378507.17,95598.45,1.45,3682.03,30393.05,0,141496.04,34227.64,0,NA,NA
2019-02-24,"Midsouth",1.02,4080108.28,1688040.1,196072.16,161327.12,1195978.17,1153631.52,42458.49,1416213.42,266699.74,5126.94,1.38,1669.27,32825.47,250.3,139366.04,21961.08,0,NA,NA
2019-02-24,"Northeast",1.2,5316896.48,1502174.46,308583.21,237193.98,305817.63,3485919.34,22985.05,1134075.43,368023.3,75.73,1.44,32264.9,39117.4,6.93,193753.93,43440.05,0,NA,NA
2019-02-24,"Plains",1.04,2228835.27,738215.78,102342.62,65792.57,951319.71,513447.46,25852.32,604929.87,113620.2,19665.71,1.2,8311.73,28094.84,143.48,59947.54,5845.03,0,NA,NA
2019-02-24,"South Central",0.75,7753272.2,3073944.03,163330.67,135504.91,3446112.26,930826.02,302389.89,1955079.48,1075718.54,43146.01,1.32,20125.44,4157.42,3542.9,107902.64,27602.27,0,NA,NA
2019-02-24,"Southeast",1.02,5379367.49,2509761.66,106628.12,92345.93,2580757.5,263252.36,25595.97,1416428.35,1062807.17,30526.14,1.29,2001.82,12224.16,56.21,76624.27,15721.66,0,NA,NA
2019-02-24,"West",0.99,7382810.64,3289441.73,291499.75,179930.8,2148239.17,1773527.03,171602.71,1492049.5,1788268.65,9123.58,1.55,29011.4,81932.91,624.64,113135.82,66724.37,70.61,NA,NA
2019-03-03,"California",1.13,6586809.54,2351610.69,227862.14,118356.72,2005356.05,2046256.93,183585.87,2071956.99,115006.83,164646.87,1.72,42321.29,67184.13,0,118323.17,33.55,0,NA,NA
2019-03-03,"Great Lakes",0.96,4461051.55,2343740.01,227228.3,172883.95,878105.21,1018946.8,220259.53,1832726.02,456528.86,54485.13,1.38,3739,50472.59,0,143012.11,29871.84,0,NA,NA
2019-03-03,"Midsouth",1.07,4026221.68,1647874.59,205282.97,163725.25,1279576.67,1059822.22,38948.2,1345878.22,290064.43,11931.94,1.41,2005.9,39229.11,322.71,149183.01,14542.24,0,NA,NA
2019-03-03,"Northeast",1.23,5429898.34,1610941.5,393377.27,263965.73,284075.86,3509680.95,25200.03,1114821.38,496006.79,113.33,1.44,53491.55,75919.99,0,226943.69,37022.04,0,NA,NA
2019-03-03,"Plains",0.94,2549853.99,705034.33,76948.84,63443.59,1295178.47,527396.26,22244.93,551476.62,132745.88,20811.83,1.25,5935.98,7567.13,2.14,55431.27,8012.32,0,NA,NA
2019-03-03,"South Central",0.78,7184063.6,2400230.83,216395.98,181789.99,3545948.61,977993.86,259890.3,1739170.32,616791.9,44268.61,1.21,26885,4863.99,2857,151928.57,29861.42,0,NA,NA
2019-03-03,"Southeast",0.95,6462723.95,3022761.21,113672.81,97635.25,3102237.46,313102.92,24622.36,1437370.08,1558550.56,26840.57,1.26,2140.22,13862.76,34.58,89212.21,8423.04,0,NA,NA
2019-03-03,"West",0.97,7701802.24,3581477,338574.32,231721.17,2217480.27,1705481.02,197363.95,1515529.31,2036654,29293.69,1.44,30763.69,75538.28,551.18,168915.9,62797.73,7.54,NA,NA
2019-03-10,"California",1.1,6869864.5,2451429.1,226918.34,114410.82,2203412.42,2003355.42,211667.56,2108178.08,127794.17,215456.85,1.71,33314.23,79188.55,4.74,114381.15,29.67,0,NA,NA
2019-03-10,"Great Lakes",0.96,4436603.35,2243561.57,201880.72,169513.8,889436.05,1071169.92,232435.81,1731656.81,454285.31,57619.45,1.35,3904.66,28390.29,0,142931.4,26582.4,0,NA,NA
2019-03-10,"Midsouth",1.02,4237844.67,1810295.45,218084.84,178324.67,1267752.84,1117900.79,41895.59,1463793.37,327964.22,18537.86,1.34,1744.75,37739.32,276.1,164843.25,13481.42,0,NA,NA
2019-03-10,"Northeast",1.15,6287071.61,1558144.69,330594.65,274702.75,286622.43,4407855.86,34448.63,1074338.89,470390.25,13415.55,1.4,20882.38,35006.03,3.49,228719.51,45983.24,0,NA,NA
2019-03-10,"Plains",1.01,2427636.61,791541.3,66504.2,53652.89,975425.25,629841.51,30828.55,634904.98,136435.06,20201.26,1.21,6987.76,5857.15,6.4,46191.87,7461.02,0,NA,NA
2019-03-10,"South Central",0.68,8666198.24,3811698.8,165520.64,133025.2,3745851.79,865838.19,242809.46,2374874.97,1395842.3,40981.53,1.31,25015.31,4480.82,2999.31,101595.03,31430.17,0,NA,NA
2019-03-10,"Southeast",1.02,5588484.05,2735267.2,107115.74,90944.58,2577832.39,249173.11,26211.35,1519996.16,1186322.34,28948.7,1.24,1993.82,14147.2,30.14,85912.52,5032.06,0,NA,NA
2019-03-10,"West",0.98,7678299.84,3397614.83,340649.61,246535.41,2352926.21,1751232.08,176526.72,1582941.14,1774014.64,40659.05,1.45,32672.81,60897.76,543.63,192815.09,53714.34,5.98,NA,NA
2019-03-17,"California",1,7879446.11,3498938.32,249914.16,148251.68,2404376.61,1799869.7,176261.48,3129313.94,149619.92,220004.46,1.54,35487.91,66174.57,0,148181.62,70.06,0,NA,NA
2019-03-17,"Great Lakes",0.95,5079610.05,2101237.61,168395.28,136065.31,722556.02,1583438.48,672377.94,1446699.77,519710.07,134827.77,1.39,4610.55,27617.3,0,123240.02,12825.29,0,NA,NA
2019-03-17,"Midsouth",0.95,4625556.29,2062232.1,185752.12,143616.63,1426123.62,1101578.18,35622.39,1715741.24,319998.67,26492.19,1.36,1947.69,39893.94,293.86,138427.4,5189.23,0,NA,NA
2019-03-17,"Northeast",1.23,5467123.28,1822731.52,398607.68,240978.75,274253.16,3344355.47,25783.13,1184422.08,622262.77,16046.67,1.35,73649.17,83948.44,31.32,204267.99,36710.76,0,NA,NA
2019-03-17,"Plains",0.9,2751794.1,815722.66,72606.52,55722.97,1349707.72,563261.36,23102.36,660394.72,138465.05,16862.89,1.17,11742.16,4787.48,353.91,49273.89,6449.08,0,NA,NA
2019-03-17,"South Central",0.66,8522396.45,3358392.18,146853.03,109862.95,3929342.32,978099.17,256562.78,2204928.84,1117989.15,35474.19,1.36,29176.65,5711,2102.43,81115.31,28747.64,0,NA,NA
2019-03-17,"Southeast",0.93,6594178.21,3194142.93,94537.01,78444.52,3075750.71,301233.03,23051.54,1563726.86,1608758.49,21657.58,1.29,1735.05,14305.74,51.7,74172.83,4271.69,0,NA,NA
2019-03-17,"West",0.98,7824571.08,3744030.24,355480.22,218391.59,2235132.9,1653735.09,191672.85,1471926.86,2241539.1,30564.28,1.52,31214.71,105341.02,532.9,141911.75,76312.37,167.47,NA,NA
2019-03-24,"California",1.04,7072622.18,2529837.84,233533.78,112490.26,1988492.65,2369351.95,184939.74,2168703.31,147405.4,213729.13,1.58,52048.88,68994.64,0,112088.21,402.05,0,NA,NA
2019-03-24,"Great Lakes",0.97,4470659.52,2315532.42,172190.2,137283.19,863601.75,1058007.35,233518,1720523.61,559696.4,35312.41,1.33,4898.87,29951.59,0,119852.59,17430.6,0,NA,NA
2019-03-24,"Midsouth",1.06,4175025.56,1741232.16,174705.72,135570.88,1317058.4,1078881.62,37853.38,1329961.34,398370.32,12900.5,1.44,1782.8,37128.84,223.2,124255.6,11315.28,0,NA,NA
2019-03-24,"Northeast",1.23,7029982.2,1760747.54,287753.83,229051.99,316835.98,4910947.65,41451.03,1288178.14,472314.8,254.6,1.47,23825.7,34471.32,404.82,186731,42320.99,0,NA,NA
2019-03-24,"Plains",0.95,2500447.03,816168.08,83452.29,53315.78,1002127.05,650473.25,31678.65,665073.45,136837.58,14257.05,1.2,12433.47,9510.4,8192.64,45096.65,8219.13,0,NA,NA
2019-03-24,"South Central",0.75,8160575.79,3252768.37,180201.6,118621.29,3738556.1,877127.9,292123.42,2115160.35,1112730.62,24877.4,1.31,32278.95,14287.51,15013.85,91476.84,27144.45,0,NA,NA
2019-03-24,"Southeast",1.04,5484340.08,2663936.79,121211.5,105474.69,2552584.55,243301.32,24517.42,1410090.3,1231395.18,22451.31,1.17,2651.23,13042.5,43.08,97313.93,8160.76,0,NA,NA
2019-03-24,"West",0.94,8175152.9,3652789.68,382643.25,271236,2368181.84,1986170.22,168011.16,1283499.19,2322025.82,47264.67,1.34,24473.37,83922.86,3011.02,142572.61,128646.94,16.45,NA,NA
2019-03-31,"California",1.14,6645541.85,2330522.01,223375.88,119221.33,1778112.89,2376060.18,160846.77,2092163.31,118575.56,119783.14,1.7,39747.29,64407.26,0,118338.28,883.05,0,NA,NA
2019-03-31,"Great Lakes",1.01,4092221.26,1985268.74,167137.82,131153.54,803444.64,1079366.48,224141.4,1340542,603358.54,41368.2,1.39,3586.12,32297.67,0,96942.15,34211.39,0,NA,NA
2019-03-31,"Midsouth",1.05,4155765.71,1908002.62,162990.69,124672.08,1216659.41,993922.05,37181.63,1355898.31,542513.97,9590.34,1.64,1709.15,36371.28,238.18,107345.85,17326.23,0,NA,NA
2019-03-31,"Northeast",1.24,5432707.59,1904347.05,306586.53,209724.07,289516.73,3215685.91,23157.9,1363730,540555.94,61.11,1.44,48005.79,48538.91,317.76,162958.27,46765.8,0,NA,NA
2019-03-31,"Plains",0.99,2488909.26,863044,75601.99,61635.27,1043368.72,554205.16,28291.38,639161.06,218650.13,5232.81,1.12,7039.09,6910.11,17.52,54277.03,7358.24,0,NA,NA
2019-03-31,"South Central",0.75,8257889.33,3206426.28,159060.77,113542.13,3526035.37,1128008.56,397419.12,1648614.43,1555802.8,2009.05,1.24,34386.8,8960.88,2170.96,91059.24,22482.89,0,NA,NA
2019-03-31,"Southeast",0.94,6449327.07,3092945.7,98961.51,83237.92,3049463.35,283119.1,23798.92,1478355.99,1577506.94,37082.77,1.39,2264.06,13423.47,36.06,68689.76,14548.16,0,NA,NA
2019-03-31,"West",0.95,7838960.44,3716727.88,335870.82,231000.64,2275028.01,1640935.96,206268.59,1409134.81,2294940.74,12652.33,1.4,20922.96,83663.97,283.25,117924.6,113071.54,4.5,NA,NA
2019-04-07,"California",0.95,8202017.44,3250265.93,219814.65,109535.55,2182986.82,2559588.01,209176.68,2861199.73,189236.17,199830.03,1.61,44776.41,65502.69,0,109077.93,457.62,0,NA,NA
2019-04-07,"Great Lakes",0.99,4951069.86,1928392.87,155162.46,121100.48,734915.93,1631217.91,656543.15,1221982.04,597170.85,109239.98,1.51,6162.15,27519.06,0,102507.17,18593.31,0,NA,NA
2019-04-07,"Midsouth",0.94,4880502.95,2191657.64,172757.53,133915.46,1530120.18,1119650.8,39074.33,1779370.04,411193.37,1094.23,1.57,2331.3,36312.84,197.93,119610.48,14304.98,0,NA,NA
2019-04-07,"Northeast",1.23,6174714.43,1748614.56,322278.82,220829.6,385262.3,4008024.35,32813.22,1259470.2,489069.92,74.44,1.46,43736.73,57653.06,59.43,177417.49,43412.11,0,NA,NA
2019-04-07,"Plains",1.03,2397898.27,852770.87,64903.31,35951.01,1015896.99,489384.02,39846.39,689368.38,162557.98,844.51,1.38,22179.23,6773.07,0,27696.8,8254.21,0,NA,NA
2019-04-07,"South Central",0.8,8140082.49,3444680.61,166031.65,123359.64,3407810.01,980653.85,306938.02,2078574.04,1358232.58,7873.99,1.27,34920.81,5062.43,2688.77,101657.35,21702.29,0,NA,NA
2019-04-07,"Southeast",1,5868603.34,2897496.42,91537.97,76234.01,2688131.62,255704.33,27270.97,1619457.68,1242219.72,35819.02,1.37,2200.92,13054.18,48.86,64618.99,11615.02,0,NA,NA
2019-04-07,"West",0.93,8692097.52,4283521.98,355137.98,257613.91,2273101.84,1954135.48,181338.22,1440108.32,2839001.01,4412.65,1.48,27216.46,69805.18,502.43,170671.81,86921.26,20.84,NA,NA
2019-04-14,"California",0.97,8281623.82,2886849.55,238688.38,123880.84,2405026.91,2743472.85,246274.51,2380779.04,196779.67,309290.84,1.34,50916.75,63890.79,0,123788.01,92.83,0,NA,NA
2019-04-14,"Great Lakes",1.06,4388964.77,2260404.91,164614.15,126244.14,861269.87,1013386.23,253903.76,1671777.87,553675.93,34951.11,1.45,4837.67,33239.49,0,116411.26,9832.88,0,NA,NA
2019-04-14,"Midsouth",1.13,4114089.5,1826203.18,133035.26,91506.08,1210383.64,1046993.52,30509.16,1426906.87,398898.27,398.04,1.67,3035.74,38349.9,143.54,86169.56,5336.52,0,NA,NA
2019-04-14,"Northeast",1.19,6245799.32,1515200.77,508891.78,184102.46,284053.03,4415076.64,31468.88,1131369.68,383791.09,40,1.45,156528.36,168240,20.96,136080.99,48021.47,0,NA,NA
2019-04-14,"Plains",1.1,2034525.94,805921.75,75341.3,55501.93,774123.9,427043.76,27436.53,696871.93,103893.31,5156.51,1.38,12931.6,6901.26,6.51,46789.49,8712.44,0,NA,NA
2019-04-14,"South Central",0.9,7795610.18,3071733.22,171431.45,113317.9,3221352.08,1106310.37,396214.51,1562090.27,1405950.49,103692.46,1.26,47710.45,5677.37,4725.73,86054.12,27263.78,0,NA,NA
2019-04-14,"Southeast",1.2,5383718.59,2711382.54,67778.88,52691.52,2428336.48,222305.31,21694.26,1416619.94,1253491.57,41271.03,1.51,2100.47,12968.23,18.66,49859.36,2832.16,0,NA,NA
2019-04-14,"West",1.02,7712466.45,3834003.52,495732.31,380932.32,1932032.73,1772318.28,174111.92,1715799.07,2115057.04,3147.41,1.35,32236.85,81665.48,897.66,212290.81,168626.69,14.82,NA,NA
2019-04-21,"California",1.42,6079899.2,2189199.19,256548.81,121333.28,1854463.06,1840241.92,195995.03,1812703.17,152802.11,223693.91,1.64,45557.4,89658.13,0,121025.84,307.44,0,NA,NA
2019-04-21,"Great Lakes",1.23,3945735.18,2005281.93,155782.46,116445.3,723517.28,934109.58,282826.39,1427711.1,519055.13,58515.7,1.67,4934.79,34343.39,0,102063.28,14382.02,0,NA,NA
2019-04-21,"Midsouth",1.34,3709482.21,1707420.52,145923,104850.87,1057009.81,911097.41,33954.47,1275967.93,428338.71,3113.88,1.8,2141.24,38708.05,222.84,94633.6,10217.27,0,NA,NA
2019-04-21,"Northeast",1.51,4530588.27,1529810.36,257071.52,162271.2,277991.72,2691950.24,30835.95,1186740.09,342666.94,403.33,1.9,37388.7,57394.17,17.45,126769.96,35501.24,0,NA,NA
2019-04-21,"Plains",1.22,1922440.55,726489.82,60630.24,48739.95,635273.31,535209.09,25468.33,615639.27,109983.7,866.85,1.69,6369.88,5520.41,0,40814.19,7925.76,0,NA,NA
2019-04-21,"South Central",1.03,7199312.49,2845071.36,169780.29,124314.11,3007561.04,1028567.19,318112.9,1468439.41,1357347.18,19284.77,1.48,36745.45,5735.79,2984.94,90933.57,33380.54,0,NA,NA
2019-04-21,"Southeast",1.32,4891211.2,2583834.87,54246.55,38003,2063281.88,222770.61,21323.84,1318561.83,1206193.5,59079.54,1.68,2107.11,14106.38,30.06,26537.95,11465.05,0,NA,NA
2019-04-21,"West",1.2,6731311.35,3205706.8,329862.56,233357.09,1838233.05,1519876.31,167495.19,1550286.53,1652163.3,3256.97,1.68,22572.56,72495.14,1437.77,88250.2,145093.61,13.28,NA,NA
2019-04-28,"California",1.57,5379235.58,1805820.91,226428.79,108370.2,1764492.06,1649463.94,159458.67,1570663.53,96843.75,138313.63,1.99,48916.55,69142.04,0,107635.05,735.15,0,NA,NA
2019-04-28,"Great Lakes",1.42,3132985.45,1431843.84,139158.39,113937.3,551264.21,907692.9,242184.5,948721.1,441379.57,41743.17,1.89,4680.93,20505.72,0,90459.7,23477.6,0,NA,NA
2019-04-28,"Midsouth",1.4,3553603.16,1532451.95,139225.51,100889.97,1057751.44,926648,36751.77,1126464.74,401553.38,4433.83,1.84,1207.39,36934,194.15,82179,18710.97,0,NA,NA
2019-04-28,"Northeast",1.51,4305016.22,1292358.22,240875.62,171387.2,289951.96,2695381.02,27325.02,973717.32,315824.24,2816.66,1.79,26271.9,43204.15,12.37,120193.57,51193.63,0,NA,NA
2019-04-28,"Plains",1.34,1884535.56,562796.51,74061.46,59923.43,739115.4,546238.87,36384.78,426874.08,76123.21,59799.22,1.72,6420.49,5872.47,1845.07,54022.19,5901.24,0,NA,NA
2019-04-28,"South Central",1.11,6305919,2119870.71,152930.14,113392.09,3130036.62,861594.7,194416.97,1269394.18,840283.88,10192.65,1.6,29817.03,6153.35,3567.67,86920.64,26471.45,0,NA,NA
2019-04-28,"Southeast",1.34,4906165.82,2436383.01,60020.58,45454,2215461.34,222407.96,31913.51,1140181.61,1256162.82,40038.58,1.8,1675.83,12864.91,25.84,27651.73,17802.27,0,NA,NA
2019-04-28,"West",1.36,5756142.82,2542024.67,242192.34,159370.25,1798971.32,1235152.61,179994.22,1295284.95,1233376.17,13363.55,2.14,20558.61,61849.49,413.99,70030.12,89310.74,29.39,NA,NA
2019-05-05,"California",1.3,7658530.93,2283484.4,201524.66,84203.28,2588990.12,2594850.1,191206.31,1957970.66,169404.38,156109.36,2.12,48173.35,69148.03,0,84008.23,195.05,0,NA,NA
2019-05-05,"Great Lakes",1.22,4642059.58,2152383.74,143787.79,115796.95,962732.22,1228636.81,298306.81,1521724.13,552566.29,78093.32,1.88,4432.61,23459.46,0,96766.57,19030.38,0,NA,NA
2019-05-05,"Midsouth",1.19,4965465.31,2270753.52,141313.71,102480.74,1506323.67,1147601.16,40786.96,1698421.04,554505.16,17827.32,1.85,1174,37437.78,218.18,82488.2,19992.54,0,NA,NA
2019-05-05,"Northeast",1.42,6277857.14,1561732.93,237937.9,171605.35,358572.53,4317510.03,40041.65,1243644.99,315171.27,2916.67,1.85,24676.12,41642.36,14.07,105474.79,66130.56,0,NA,NA
2019-05-05,"Plains",1.26,2586155.08,840969.2,85882.21,72243.84,1062850.59,635554.8,46780.49,684345.2,80648.46,75975.54,1.35,6163.14,7260.55,214.68,66730.76,5513.08,0,NA,NA
2019-05-05,"South Central",0.99,8038125.49,2997255.66,143295.41,111336.13,3557921.73,1307245.37,175702.73,1557536.76,1406500.87,33218.03,1.5,24202.27,3997.89,3759.12,84931.32,26404.81,0,NA,NA
2019-05-05,"Southeast",1.29,6350137.75,3179519.37,52122.55,37793.56,2869187.5,261408.04,40022.84,1572384.82,1548646.63,58487.92,1.73,2061.92,12229.6,37.47,27807.21,9986.35,0,NA,NA
2019-05-05,"West",1.16,8695355.13,3799398.79,313064.04,226145.09,2532803.71,2162744.96,200407.67,1427417.83,2357791.23,14189.73,1.94,21813.84,64043.55,1061.56,77385.3,148758.32,1.47,NA,NA
2019-05-12,"California",1.41,6067446.8,2274474.07,186880.55,82774.31,1996436.9,1625656.59,170879.24,1921987.23,194849.87,157636.97,2.1,39649.67,64456.57,0,82278.4,495.91,0,NA,NA
2019-05-12,"Great Lakes",1.24,4194506.93,2091892.19,159404.65,133992.14,765932.46,1062934.21,273748.07,1362432.21,680729.18,48730.8,1.85,3677.07,21710.23,0,110535.37,23456.77,0,NA,NA
2019-05-12,"Midsouth",1.19,4315291.53,1815759.71,187540.07,156917.48,1235159.43,1231594.52,32777.87,1464349.35,336597.31,14813.05,1.58,1065.28,29415.72,141.59,132893.69,24023.79,0,NA,NA
2019-05-12,"Northeast",1.48,5957387.03,1678009.44,268741.13,207135.38,302508.91,3945558.93,30945.31,1321374.91,353848.31,2786.22,1.74,21960.68,39591.78,53.29,144228.78,62906.6,0,NA,NA
2019-05-12,"Plains",1.26,2310959.81,795904.09,101697.76,90520.68,956668.99,525621.68,32765.05,654327.14,71435.57,70141.38,1.25,5616.1,5537.03,23.95,83807.52,6713.16,0,NA,NA
2019-05-12,"South Central",0.95,7724739.81,3001564.88,160501.34,130456.66,3396950.66,1169241.34,156982.93,1591168.19,1404966.95,5429.74,1.4,21511.35,4431.08,4102.25,104508.67,25947.99,0,NA,NA
2019-05-12,"Southeast",1.24,5199300.39,2556642.74,59944.26,46425.06,2404840.83,211858.74,25958.08,1606767.42,898951.33,50923.99,1.58,2534.96,10941.07,43.17,39036.06,7389,0,NA,NA
2019-05-12,"West",1.23,7291343.64,3512554.03,272958.92,186600.6,1981839.78,1630785.67,166164.16,1343621,2151375.41,17557.62,1.91,22639.57,62586.2,1132.55,62325.93,124262.96,11.71,NA,NA
2019-05-19,"California",1.48,5533285.92,1990065.8,200564.3,107230.56,1712245.94,1694235.25,136738.93,1676275.99,229989.23,83800.58,2.01,32780.43,60553.31,0,104007.88,3222.68,0,NA,NA
2019-05-19,"Great Lakes",1.37,3743164.21,1802862.87,163175.16,134537.66,539069.02,1043077.73,358154.59,1141744.81,606437.54,54680.52,1.84,3727.87,24834.05,0,123144.07,11393.59,0,NA,NA
2019-05-19,"Midsouth",1.18,4237675.99,1662920.24,151602.34,116624.46,1467951.17,1071568.09,35236.49,1288245.77,362627.31,12047.16,1.7,782.78,34043.15,151.95,105278.37,11346.09,0,NA,NA
2019-05-19,"Northeast",1.44,5255931.08,1568838.32,238950.55,174608.34,245122.98,3416370.47,25599.31,1257705.01,308407.9,2725.41,1.8,23931.1,40258.56,152.55,131956.3,42652.04,0,NA,NA
2019-05-19,"Plains",1.31,2088670.78,788262.92,107765.33,98593.67,780646.54,489301.4,30459.92,681479.87,84807.96,21975.09,1.26,3705.63,5446.57,19.46,89892.31,8701.36,0,NA,NA
2019-05-19,"South Central",1.02,6444626.15,2439959.39,159861.02,125267.19,2943422.35,922419.99,138824.42,1596112.31,843457.21,389.87,1.53,26505.26,4445.99,3642.58,96977.49,28289.7,0,NA,NA
2019-05-19,"Southeast",1.28,4981643.37,2555730.53,59717.07,45282.47,2177991.37,220015.21,27906.26,1330125.98,1167117.08,58487.47,1.58,3324.66,11095.57,14.37,40867.11,4415.36,0,NA,NA
2019-05-19,"West",1.29,6024264.82,2760990.09,186593.4,114421.47,1852150.41,1254460.4,156663.92,1439141.97,1304273.17,17574.95,2.05,21902.77,49480.33,788.83,64787.53,49616.38,17.56,NA,NA
2019-05-26,"California",1.53,5637384.66,2148002.66,230991.16,116086.51,1634847.37,1703213.71,151320.92,1728279.85,277729.71,141993.1,2.03,42752.54,72152.11,0,115475.92,610.59,0,NA,NA
2019-05-26,"Great Lakes",1.38,3945802.27,2003987.66,229792.38,198513.15,664400.35,992408.41,285005.85,1275624.98,673007.91,55354.77,1.65,4726.55,26198.73,0,170320.09,28193.06,0,NA,NA
2019-05-26,"Midsouth",1.34,3974855.7,1705018.96,176214.28,138874.58,1182243.48,1051370.55,36222.71,1311698.97,373521.52,19798.47,1.71,1055.37,36020.85,263.48,125132.08,13742.5,0,NA,NA
2019-05-26,"Northeast",1.5,5514940.01,1642102.25,235964.05,178618.39,259490.38,3588481.42,24865.96,1276789.77,346860.55,18451.93,1.8,22024.19,35270.05,51.42,139598.99,39019.4,0,NA,NA
2019-05-26,"Plains",1.31,2235696.74,804523.59,111586.13,100806.29,893849.72,511140.09,26183.34,686450.48,113947.65,4125.46,1.24,6102.85,4657.4,19.59,94354.36,6451.93,0,NA,NA
2019-05-26,"South Central",1.02,7006335.08,2921810.39,156844.7,127263.85,2941634.15,997006.96,145883.58,1909944.08,1005436.07,6430.24,1.63,22033.29,4379.88,3167.68,98348.65,28915.2,0,NA,NA
2019-05-26,"Southeast",1.25,5234713.07,2696688.5,73110.71,58312.21,2273053.78,241498.72,23472.07,1343506.15,1309324.49,43857.86,1.64,2662.46,12098.64,37.4,45008.64,13303.57,0,NA,NA
2019-05-26,"West",1.24,6965143.16,3438452.34,253061.43,172892.17,1773510.3,1621752.88,131427.64,1410115.02,2010695.41,17641.91,1.95,23278.19,55898.29,992.78,65239.21,107491.39,161.57,NA,NA
2019-06-02,"California",1.46,6238018.83,2733199.31,177043.33,70866.72,1607429.09,1655386.85,242003.58,1792696.36,460803.66,479699.29,2.15,36192.97,69983.64,0,70755.11,111.61,0,NA,NA
2019-06-02,"Great Lakes",1.16,4793215.59,2451332,295013.05,267342.37,900214.58,1059327.48,382341.53,1611468.51,768567.31,71296.18,1.26,3737.23,23752.59,0,223318.77,44023.6,0,NA,NA
2019-06-02,"Midsouth",1.19,4281087.1,1844234.75,213272.83,178041.76,1358858.43,1043109.63,34884.29,1444106.56,346751.61,53376.58,1.51,990.38,34004.32,236.37,152649.12,25392.64,0,NA,NA
2019-06-02,"Northeast",1.51,5312298.17,1482370.08,223381.31,158863.39,249944.61,3551630.41,28353.07,1091015.05,327143.5,64211.53,1.89,25988.21,38497.97,31.74,128296.62,30566.77,0,NA,NA
2019-06-02,"Plains",1.25,2270273.14,847486.59,116831.57,102141.94,859645.82,535499.15,27641.58,693540.68,129684.18,24261.73,1.24,8316.44,6366.7,6.49,91475.58,10666.36,0,NA,NA
2019-06-02,"South Central",1.01,7189293.87,3238618.88,167169.88,125768.35,2626097.55,1186069.79,138507.65,1571371.6,1605612.98,61634.3,1.44,33453.67,4516.88,3430.98,111998.33,13770.02,0,NA,NA
2019-06-02,"Southeast",1.21,5187059.17,2812884.73,99229.59,84529.97,2133707.08,212304.34,28163.02,1426740.83,1332135.94,54007.96,1.31,1941.29,12744,14.33,69906.97,14623,0,NA,NA
2019-06-02,"West",1.12,7840239.84,4272963.27,290428.26,206319.69,1684888.6,1761628.92,120759.05,1464014.1,2772506.94,36442.23,1.74,25262.34,58215.3,630.93,76549.85,129197.6,572.24,NA,NA
2019-06-09,"California",1.32,7151845.32,2816919.8,195215.28,110063.76,1876142.49,2203975.96,254807.07,1849971.3,602895.71,364052.79,1.99,28380.53,56770.99,0,106700.08,3363.68,0,NA,NA
2019-06-09,"Great Lakes",1.14,4415255.33,2526230.23,220587.67,194455.16,865240.17,806054.58,217730.35,1468790.9,999807.62,57631.71,1.42,3361.53,22563.13,0,150164.22,44290.94,0,NA,NA
2019-06-09,"Midsouth",1.21,3987415.2,1684505.91,220635.19,184555.91,1317356.36,954068.42,31484.51,1313984.6,354657.96,15863.35,1.42,1650.72,34220.91,207.65,159933.71,24622.2,0,NA,NA
2019-06-09,"Northeast",1.48,5605951.91,1571736.43,228261.41,165313.5,270018.61,3737778.73,26418.14,1054710.57,503613.56,13412.3,1.91,24877.85,37992.3,77.76,121674.63,43638.87,0,NA,NA
2019-06-09,"Plains",1.25,2183283.08,822633.23,103444.12,88875.62,845950.31,490288.97,24410.57,637525.07,128498.12,56610.04,1.26,8667.35,5892.41,8.74,78982.12,9893.5,0,NA,NA
2019-06-09,"South Central",1.02,7063638.44,3131601.93,151362.57,119279.98,2567489.66,1225718.25,138828.6,1569424.27,1486551.89,75625.77,1.38,23707.14,4215.96,4159.49,110008.05,9271.93,0,NA,NA
2019-06-09,"Southeast",1.22,5256358.64,2766669.79,83237.21,68792.39,2230178.9,238759.26,20750.69,1408179.71,1297860.71,60629.37,1.39,1468.89,12965.85,10.08,52587.25,16205.14,0,NA,NA
