Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units"
Roanoke,Weekly,"2022-01-16 00:00:00",Organic,1.290546158,16593.48,813.42,2958.57,0.00,12821.49,,,
Sacramento,Weekly,"2022-01-16 00:00:00",Organic,1.830561939,26219.92,7084.42,3400.40,0.00,15735.09,,,
"San Diego",Weekly,"2022-01-16 00:00:00",Organic,1.893951637,30198.75,12923.87,1954.88,0.00,15320.00,,,
"San Francisco",Weekly,"2022-01-16 00:00:00",Organic,1.845396986,90724.46,36141.62,6893.36,0.00,47689.48,,,
Seattle,Weekly,"2022-01-16 00:00:00",Organic,2.279125731,62300.42,3433.69,40164.18,1.08,18701.47,,,
"South Carolina",Weekly,"2022-01-16 00:00:00",Organic,1.424612723,41715.66,987.81,5046.19,8.59,35673.07,,,
Spokane,Weekly,"2022-01-16 00:00:00",Organic,2.243295574,5751.15,979.58,2450.50,0.00,2321.07,,,
"St. Louis",Weekly,"2022-01-16 00:00:00",Organic,1.596170009,15244.00,1803.86,2920.78,0.00,10519.35,,,
Syracuse,Weekly,"2022-01-16 00:00:00",Organic,1.403696532,7444.60,321.61,84.51,0.00,7038.48,,,
Tampa,Weekly,"2022-01-16 00:00:00",Organic,0.986979804,100620.73,235.93,178.08,0.00,100206.72,,,
Toledo,Weekly,"2022-01-16 00:00:00",Organic,1.374429892,6356.55,646.04,1294.75,0.00,4415.77,,,
"West Tex/New Mexico",Weekly,"2022-01-16 00:00:00",Organic,1.055527849,52218.35,11283.73,1215.59,0.00,39719.03,,,
Wichita,Weekly,"2022-01-16 00:00:00",Organic,1.403954962,5230.92,1926.08,4.89,0.00,3299.95,,,
California,Weekly,"2022-01-16 00:00:00",Organic,1.779792839,408763.92,150206.95,28584.43,2.91,229969.63,,,
"Great Lakes",Weekly,"2022-01-16 00:00:00",Organic,1.384157687,276684.28,33937.73,52792.53,0.00,189954.02,,,
Midsouth,Weekly,"2022-01-16 00:00:00",Organic,1.446192582,320471.38,10478.81,57298.87,97.60,252596.10,,,
Northeast,Weekly,"2022-01-16 00:00:00",Organic,1.649082264,368586.34,33310.67,24847.62,11.77,310416.27,,,
Plains,Weekly,"2022-01-16 00:00:00",Organic,1.572051089,70401.67,14397.85,4266.85,15.34,51721.62,,,
"South Central",Weekly,"2022-01-16 00:00:00",Organic,1.347742959,200537.88,35918.16,6504.73,0.00,158114.99,,,
Southeast,Weekly,"2022-01-16 00:00:00",Organic,1.129978601,625119.12,9743.63,32123.23,21.85,583230.41,,,
West,Weekly,"2022-01-16 00:00:00",Organic,1.756350717,399304.26,91993.02,114363.16,11.89,192936.19,,,
"Total U.S.",Weekly,"2022-01-16 00:00:00",Organic,1.487121883,2669868.85,379986.83,320781.42,161.37,1968939.23,,,
Albany,Weekly,"2022-01-23 00:00:00",Conventional,1.122422306,147706.97,45377.22,69136.05,830.08,32363.62,,,
Atlanta,Weekly,"2022-01-23 00:00:00",Conventional,1.199733792,776077.61,481577.20,134099.24,1470.96,158930.21,,,
Baltimore/Washington,Weekly,"2022-01-23 00:00:00",Conventional,1.385757596,1078284.66,396133.41,206389.31,8166.24,467595.69,,,
Birmingham/Montgomery,Weekly,"2022-01-23 00:00:00",Conventional,1.144361850,343259.53,213627.59,27474.16,2928.66,99229.11,,,
Boise,Weekly,"2022-01-23 00:00:00",Conventional,1.342185036,118196.78,57260.47,12238.38,11267.55,37430.39,,,
Boston,Weekly,"2022-01-23 00:00:00",Conventional,1.491019131,656199.99,164820.20,321800.60,2937.92,166641.27,,,
Buffalo/Rochester,Weekly,"2022-01-23 00:00:00",Conventional,1.217646660,240826.51,62737.40,45664.31,899.47,131525.33,,,
Charlotte,Weekly,"2022-01-23 00:00:00",Conventional,1.356437469,374272.12,153322.79,59799.64,6670.35,154479.35,,,
Chicago,Weekly,"2022-01-23 00:00:00",Conventional,1.286320537,1090809.11,386261.41,282040.68,129252.17,293254.85,,,
Cincinnati/Dayton,Weekly,"2022-01-23 00:00:00",Conventional,1.023597517,331540.27,239311.79,52248.60,595.76,39384.12,,,
Columbus,Weekly,"2022-01-23 00:00:00",Conventional,1.074516859,272567.14,188690.08,35638.52,800.79,47437.75,,,
"Dallas/Ft. Worth",Weekly,"2022-01-23 00:00:00",Conventional,1.000415774,1404430.83,674721.00,278107.68,15389.74,436212.41,,,
Denver,Weekly,"2022-01-23 00:00:00",Conventional,1.283630540,790565.26,337251.12,173810.34,35879.69,243624.11,,,
Detroit,Weekly,"2022-01-23 00:00:00",Conventional,1.085510919,496284.24,290142.09,56164.07,55462.17,94515.92,,,
"Grand Rapids",Weekly,"2022-01-23 00:00:00",Conventional,1.411899915,188653.60,42746.34,37136.08,56298.05,52473.13,,,
Harrisburg/Scranton,Weekly,"2022-01-23 00:00:00",Conventional,1.241930887,403411.50,151089.18,91986.83,1748.05,158587.45,,,
Hartford/Springfield,Weekly,"2022-01-23 00:00:00",Conventional,1.488974236,369192.00,62101.21,205024.06,1085.40,100981.32,,,
Houston,Weekly,"2022-01-23 00:00:00",Conventional,1.042975193,986100.63,454145.56,320625.72,7075.06,204254.29,,,
Indianapolis,Weekly,"2022-01-23 00:00:00",Conventional,1.029126568,290226.28,188360.86,38938.08,2454.10,60473.24,,,
Jacksonville,Weekly,"2022-01-23 00:00:00",Conventional,1.295104756,217196.61,139985.22,7511.53,967.30,68732.57,,,
"Las Vegas",Weekly,"2022-01-23 00:00:00",Conventional,1.153425699,408144.23,134666.34,157217.76,2297.12,113963.00,,,
"Los Angeles",Weekly,"2022-01-23 00:00:00",Conventional,1.322939158,3119473.14,1807381.90,189526.39,420149.22,702415.62,,,
Louisville,Weekly,"2022-01-23 00:00:00",Conventional,1.057853939,135070.14,80028.56,20298.17,515.19,34228.22,,,
"Miami/Ft. Lauderdale",Weekly,"2022-01-23 00:00:00",Conventional,1.293565357,904252.39,626587.48,31439.23,4114.73,242110.95,,,
Nashville,Weekly,"2022-01-23 00:00:00",Conventional,1.184438454,277652.45,167007.02,25464.92,919.89,84260.62,,,
"Northern New England",Weekly,"2022-01-23 00:00:00",Conventional,1.183418875,519420.01,214191.83,198359.47,1026.46,105842.26,,,
"New Orleans/Mobile",Weekly,"2022-01-23 00:00:00",Conventional,1.022628604,307284.65,156981.48,17032.43,1582.30,131688.45,,,
"New York",Weekly,"2022-01-23 00:00:00",Conventional,1.489409548,2108057.61,558682.43,808603.58,16974.57,723797.03,,,
Orlando,Weekly,"2022-01-23 00:00:00",Conventional,1.221430160,572171.16,350712.06,13881.63,7412.24,200165.23,,,
Peoria/Springfield,Weekly,"2022-01-23 00:00:00",Conventional,1.066055330,158284.50,77875.30,25955.01,5016.08,49438.12,,,
Philadelphia,Weekly,"2022-01-23 00:00:00",Conventional,1.294478257,695159.92,254017.38,137061.19,3814.00,300267.35,,,
Phoenix/Tucson,Weekly,"2022-01-23 00:00:00",Conventional,1.081710234,1237514.33,645035.20,373129.27,33462.91,185886.94,,,
Pittsburgh,Weekly,"2022-01-23 00:00:00",Conventional,1.177658457,168696.51,100435.82,5336.22,936.39,61988.08,,,
Portland,Weekly,"2022-01-23 00:00:00",Conventional,1.385706777,665692.74,417611.55,120970.95,31763.50,95346.74,,,
Providence,Weekly,"2022-01-23 00:00:00",Conventional,1.585605627,93747.19,24403.97,47478.41,379.26,21485.55,,,
Raleigh/Greensboro,Weekly,"2022-01-23 00:00:00",Conventional,1.300650173,428157.55,178029.53,74694.47,5986.52,169447.04,,,
Richmond/Norfolk,Weekly,"2022-01-23 00:00:00",Conventional,1.169509516,338251.81,177869.21,48951.10,2304.24,109127.25,,,
Roanoke,Weekly,"2022-01-23 00:00:00",Conventional,1.105193427,169632.43,102951.42,19634.14,356.76,46690.11,,,
Sacramento,Weekly,"2022-01-23 00:00:00",Conventional,1.602902779,439518.76,138203.70,197956.17,9431.58,93927.30,,,
"San Diego",Weekly,"2022-01-23 00:00:00",Conventional,1.288349760,597929.37,315297.03,74305.81,68720.48,139606.05,,,
"San Francisco",Weekly,"2022-01-23 00:00:00",Conventional,1.702150274,716620.18,193254.97,390700.80,12878.25,119786.16,,,
Seattle,Weekly,"2022-01-23 00:00:00",Conventional,1.394642543,642559.74,359246.04,196773.07,4179.42,82361.21,,,
"South Carolina",Weekly,"2022-01-23 00:00:00",Conventional,1.238822215,535937.81,292559.48,66970.46,2441.64,173966.23,,,
Spokane,Weekly,"2022-01-23 00:00:00",Conventional,1.234053480,90473.55,57082.87,19592.24,66.08,13732.36,,,
"St. Louis",Weekly,"2022-01-23 00:00:00",Conventional,1.104272481,249554.27,147669.64,15141.91,1447.32,85295.40,,,
Syracuse,Weekly,"2022-01-23 00:00:00",Conventional,1.184005509,112053.94,34257.98,29572.79,380.04,47843.13,,,
Tampa,Weekly,"2022-01-23 00:00:00",Conventional,1.167201407,587842.83,400773.23,15723.82,4763.64,166582.15,,,
Toledo,Weekly,"2022-01-23 00:00:00",Conventional,1.066278222,147691.17,92947.77,18519.67,7938.60,28285.14,,,
"West Tex/New Mexico",Weekly,"2022-01-23 00:00:00",Conventional,1.082717809,886566.15,379769.59,164839.00,9356.00,332601.55,,,
Wichita,Weekly,"2022-01-23 00:00:00",Conventional,1.025951454,107866.23,67159.52,12307.78,656.05,27742.87,,,
California,Weekly,"2022-01-23 00:00:00",Conventional,1.410250959,6156608.15,3053620.39,1235010.93,583571.28,1284405.54,,,
"Great Lakes",Weekly,"2022-01-23 00:00:00",Conventional,1.157189125,4622085.94,2255777.64,946657.54,351867.34,1067783.43,,,
Midsouth,Weekly,"2022-01-23 00:00:00",Conventional,1.248310182,4088519.94,1969302.80,628265.52,29411.63,1461539.99,,,
Northeast,Weekly,"2022-01-23 00:00:00",Conventional,1.360965483,5817209.87,1815281.16,1971737.12,22246.70,2007944.89,,,
Plains,Weekly,"2022-01-23 00:00:00",Conventional,1.221304175,2102394.68,1020929.28,350409.94,48599.32,682456.14,,,
"South Central",Weekly,"2022-01-23 00:00:00",Conventional,1.064932161,5104859.19,2539046.43,903157.54,85794.95,1576860.27,,,
Southeast,Weekly,"2022-01-23 00:00:00",Conventional,1.221187939,5237142.84,3363283.30,378932.49,27775.51,1467151.54,,,
West,Weekly,"2022-01-23 00:00:00",Conventional,1.221931930,6800365.53,3290230.73,1866790.95,181035.68,1462308.16,,,
"Total U.S.",Weekly,"2022-01-23 00:00:00",Conventional,1.246227871,39929186.12,19307471.72,8280962.02,1330302.42,11010449.96,,,
Albany,Weekly,"2022-01-23 00:00:00",Organic,1.511981685,4714.10,272.19,419.03,0.00,4022.88,,,
Atlanta,Weekly,"2022-01-23 00:00:00",Organic,1.431910743,42896.52,2695.10,13162.22,0.00,27039.21,,,
Baltimore/Washington,Weekly,"2022-01-23 00:00:00",Organic,1.616271111,71971.68,1428.80,8668.24,3.12,61871.51,,,
Birmingham/Montgomery,Weekly,"2022-01-23 00:00:00",Organic,1.312265235,15632.19,548.50,954.62,0.00,14129.08,,,
Boise,Weekly,"2022-01-23 00:00:00",Organic,1.699217644,10005.90,2.84,4102.80,0.00,5900.27,,,
Boston,Weekly,"2022-01-23 00:00:00",Organic,1.747439564,40562.71,290.55,2580.79,0.00,37691.37,,,
Buffalo/Rochester,Weekly,"2022-01-23 00:00:00",Organic,1.462885831,14772.44,1424.09,81.24,0.00,13267.11,,,
Charlotte,Weekly,"2022-01-23 00:00:00",Organic,1.567213915,23837.79,325.34,3675.48,25.92,19811.05,,,
Chicago,Weekly,"2022-01-23 00:00:00",Organic,1.445792196,94935.12,15013.79,19947.97,0.00,59973.37,,,
Cincinnati/Dayton,Weekly,"2022-01-23 00:00:00",Organic,1.760347885,18463.71,5376.15,5962.16,0.00,7125.40,,,
Columbus,Weekly,"2022-01-23 00:00:00",Organic,1.588649856,13642.69,2050.04,3528.27,0.00,8064.39,,,
"Dallas/Ft. Worth",Weekly,"2022-01-23 00:00:00",Organic,1.340065536,59446.76,11698.45,1202.87,0.00,46545.44,,,
Denver,Weekly,"2022-01-23 00:00:00",Organic,1.492631709,73426.60,45079.44,1631.46,1.06,26714.64,,,
Detroit,Weekly,"2022-01-23 00:00:00",Organic,1.354263236,33196.61,3488.91,3651.82,0.00,26055.88,,,
"Grand Rapids",Weekly,"2022-01-23 00:00:00",Organic,1.206734159,12866.57,86.12,742.49,0.00,12037.97,,,
Harrisburg/Scranton,Weekly,"2022-01-23 00:00:00",Organic,1.514990272,20842.46,746.54,456.15,0.00,19639.77,,,
Hartford/Springfield,Weekly,"2022-01-23 00:00:00",Organic,1.624393061,29332.67,1836.45,5243.21,2.97,22250.04,,,
Houston,Weekly,"2022-01-23 00:00:00",Organic,1.436799797,23944.89,9799.70,394.30,0.00,13750.88,,,
Indianapolis,Weekly,"2022-01-23 00:00:00",Organic,1.527143887,11830.63,1053.23,2913.54,0.00,7863.85,,,
Jacksonville,Weekly,"2022-01-23 00:00:00",Organic,1.090540169,32973.42,222.56,266.38,0.00,32484.48,,,
"Las Vegas",Weekly,"2022-01-23 00:00:00",Organic,1.406555720,21085.77,4363.91,3689.25,0.00,13032.62,,,
"Los Angeles",Weekly,"2022-01-23 00:00:00",Organic,1.740160120,177635.03,80966.61,7050.56,3.80,89614.07,,,
Louisville,Weekly,"2022-01-23 00:00:00",Organic,1.449190000,9393.80,380.41,4641.09,0.00,4372.30,,,
"Miami/Ft. Lauderdale",Weekly,"2022-01-23 00:00:00",Organic,1.165778390,135970.99,2906.24,775.91,0.00,132288.83,,,
Nashville,Weekly,"2022-01-23 00:00:00",Organic,1.441300273,20047.93,375.53,7992.86,0.00,11679.54,,,
"Northern New England",Weekly,"2022-01-23 00:00:00",Organic,1.854040891,17842.11,2166.91,381.54,0.97,15292.69,,,
"New Orleans/Mobile",Weekly,"2022-01-23 00:00:00",Organic,1.237325916,14865.31,633.86,20.99,0.00,14210.46,,,
"New York",Weekly,"2022-01-23 00:00:00",Organic,1.740433654,139521.17,20604.24,17507.10,4.44,101405.39,,,
Orlando,Weekly,"2022-01-23 00:00:00",Organic,0.990894660,91926.65,697.07,148.05,0.00,91081.53,,,
Peoria/Springfield,Weekly,"2022-01-23 00:00:00",Organic,1.441011135,7923.87,295.23,1398.30,0.00,6230.34,,,
Philadelphia,Weekly,"2022-01-23 00:00:00",Organic,1.615775175,37739.44,3681.28,3712.56,0.00,30345.60,,,
Phoenix/Tucson,Weekly,"2022-01-23 00:00:00",Organic,1.360890828,42378.87,10623.90,6516.45,0.00,25238.52,,,
Pittsburgh,Weekly,"2022-01-23 00:00:00",Organic,1.497792547,11872.51,1835.25,0.00,0.00,10037.26,,,
Portland,Weekly,"2022-01-23 00:00:00",Organic,1.954673623,47705.61,2475.08,28202.18,5.02,17023.33,,,
Providence,Weekly,"2022-01-23 00:00:00",Organic,1.556669137,7129.37,38.40,42.24,0.00,7048.73,,,
Raleigh/Greensboro,Weekly,"2022-01-23 00:00:00",Organic,1.564349268,31444.09,900.84,3724.66,28.95,26789.63,,,
Richmond/Norfolk,Weekly,"2022-01-23 00:00:00",Organic,1.463845306,26234.24,1453.82,3239.17,0.00,21541.25,,,
Roanoke,Weekly,"2022-01-23 00:00:00",Organic,1.546486394,12549.27,761.23,2299.37,0.00,9488.67,,,
Sacramento,Weekly,"2022-01-23 00:00:00",Organic,1.771406149,26072.43,5976.14,3553.13,0.00,16543.15,,,
"San Diego",Weekly,"2022-01-23 00:00:00",Organic,1.866204406,33626.52,14808.81,2139.20,1.22,16677.29,,,
"San Francisco",Weekly,"2022-01-23 00:00:00",Organic,1.915473887,87863.10,24570.61,7340.81,0.00,55951.68,,,
Seattle,Weekly,"2022-01-23 00:00:00",Organic,2.151696870,64448.86,2101.29,44302.07,0.00,18045.50,,,
"South Carolina",Weekly,"2022-01-23 00:00:00",Organic,1.374475051,41900.39,1228.78,4798.16,13.96,35859.49,,,
Spokane,Weekly,"2022-01-23 00:00:00",Organic,1.836293253,6508.40,346.94,3217.00,0.00,2944.45,,,
"St. Louis",Weekly,"2022-01-23 00:00:00",Organic,1.696095747,14856.48,2394.51,2621.39,0.00,9840.59,,,
Syracuse,Weekly,"2022-01-23 00:00:00",Organic,1.376240315,6677.51,402.40,71.43,0.00,6203.68,,,
Tampa,Weekly,"2022-01-23 00:00:00",Organic,1.003380033,92990.52,341.71,146.26,0.00,92502.54,,,
Toledo,Weekly,"2022-01-23 00:00:00",Organic,1.481364324,6227.82,465.66,1536.79,0.00,4225.38,,,
"West Tex/New Mexico",Weekly,"2022-01-23 00:00:00",Organic,1.020014954,51876.15,10091.12,1375.22,0.00,40409.81,,,
Wichita,Weekly,"2022-01-23 00:00:00",Organic,1.299115878,4604.88,1358.11,6.85,0.00,3239.93,,,
California,Weekly,"2022-01-23 00:00:00",Organic,1.787741023,405762.30,151701.18,28413.21,5.83,225642.07,,,
"Great Lakes",Weekly,"2022-01-23 00:00:00",Organic,1.470987420,269400.02,37911.56,49064.96,0.00,182423.50,,,
Midsouth,Weekly,"2022-01-23 00:00:00",Organic,1.536107185,286723.78,10244.65,52838.36,81.93,223558.83,,,
Northeast,Weekly,"2022-01-23 00:00:00",Organic,1.643917033,359239.26,44651.22,26283.70,11.80,288292.54,,,
Plains,Weekly,"2022-01-23 00:00:00",Organic,1.519691431,69641.91,12284.41,3958.29,46.01,53353.20,,,
"South Central",Weekly,"2022-01-23 00:00:00",Organic,1.393863044,224267.49,55773.71,8502.21,0.00,159991.56,,,
Southeast,Weekly,"2022-01-23 00:00:00",Organic,1.135311583,601396.27,12522.22,25887.65,36.10,562950.29,,,
West,Weekly,"2022-01-23 00:00:00",Organic,1.625438006,446149.19,112695.82,124173.68,32.85,209246.83,,,
"Total U.S.",Weekly,"2022-01-23 00:00:00",Organic,1.494442233,2662580.21,437784.79,319122.06,214.53,1905458.82,,,
Albany,Weekly,"2022-01-30 00:00:00",Conventional,1.071715709,159898.14,62188.53,69924.46,749.96,27035.19,,,
Atlanta,Weekly,"2022-01-30 00:00:00",Conventional,1.219207628,843921.44,499680.01,170096.15,3056.14,171089.15,,,
Baltimore/Washington,Weekly,"2022-01-30 00:00:00",Conventional,1.271099618,1169205.47,436623.93,223697.79,6990.21,501893.54,,,
Birmingham/Montgomery,Weekly,"2022-01-30 00:00:00",Conventional,1.171455818,346472.32,218025.87,27960.31,3178.09,97308.04,,,
Boise,Weekly,"2022-01-30 00:00:00",Conventional,1.381288190,110271.07,61813.77,10939.34,10727.27,26790.69,,,
Boston,Weekly,"2022-01-30 00:00:00",Conventional,1.584862020,715032.76,180795.47,356167.01,2450.07,175620.21,,,
Buffalo/Rochester,Weekly,"2022-01-30 00:00:00",Conventional,1.238961642,239580.02,53115.18,45977.56,1014.58,139472.71,,,
Charlotte,Weekly,"2022-01-30 00:00:00",Conventional,1.300751506,397773.02,168415.92,56956.78,6203.93,166196.39,,,
Chicago,Weekly,"2022-01-30 00:00:00",Conventional,1.085344331,1403283.36,409576.83,593508.99,118931.52,281266.01,,,
Cincinnati/Dayton,Weekly,"2022-01-30 00:00:00",Conventional,0.956532224,362159.26,273950.25,49002.24,934.01,38272.76,,,
Columbus,Weekly,"2022-01-30 00:00:00",Conventional,1.027646447,303295.20,226734.51,27808.29,1118.05,47634.35,,,
"Dallas/Ft. Worth",Weekly,"2022-01-30 00:00:00",Conventional,1.068617041,1430465.31,613901.90,348689.15,18527.45,449346.81,,,
Denver,Weekly,"2022-01-30 00:00:00",Conventional,1.300134659,935649.39,452084.58,229209.36,30457.75,223897.70,,,
Detroit,Weekly,"2022-01-30 00:00:00",Conventional,0.961911951,571305.31,398172.26,44484.72,29044.09,99604.25,,,
"Grand Rapids",Weekly,"2022-01-30 00:00:00",Conventional,1.211735848,197757.12,91693.42,21302.39,27866.33,56894.98,,,
Harrisburg/Scranton,Weekly,"2022-01-30 00:00:00",Conventional,1.240933583,434546.17,173682.35,95603.77,2130.33,163129.71,,,
Hartford/Springfield,Weekly,"2022-01-30 00:00:00",Conventional,1.496745208,425057.07,93117.76,236457.92,1786.00,93695.39,,,
Houston,Weekly,"2022-01-30 00:00:00",Conventional,1.088125732,950122.27,431184.42,324205.94,8358.53,186373.39,,,
Indianapolis,Weekly,"2022-01-30 00:00:00",Conventional,0.978366724,298779.73,208474.88,27925.38,1982.89,60396.58,,,
Jacksonville,Weekly,"2022-01-30 00:00:00",Conventional,1.338311203,209422.02,137094.20,6425.08,894.49,65008.26,,,
"Las Vegas",Weekly,"2022-01-30 00:00:00",Conventional,1.154468157,398269.60,160564.98,121336.11,1235.46,115133.05,,,
"Los Angeles",Weekly,"2022-01-30 00:00:00",Conventional,1.278250210,3332457.67,1968374.90,82653.61,511010.17,770418.99,,,
Louisville,Weekly,"2022-01-30 00:00:00",Conventional,1.132455901,129476.27,77813.75,17497.67,586.67,33578.17,,,
"Miami/Ft. Lauderdale",Weekly,"2022-01-30 00:00:00",Conventional,1.319875670,944477.36,670249.76,34520.31,5805.82,233901.49,,,
Nashville,Weekly,"2022-01-30 00:00:00",Conventional,1.219042833,295906.35,183872.10,26015.37,1016.71,85002.17,,,
"Northern New England",Weekly,"2022-01-30 00:00:00",Conventional,1.107952688,646984.43,294489.54,262576.58,1086.54,88831.77,,,
"New Orleans/Mobile",Weekly,"2022-01-30 00:00:00",Conventional,1.074867076,287270.59,146839.80,16326.15,1654.63,122450.01,,,
"New York",Weekly,"2022-01-30 00:00:00",Conventional,1.457238267,2629595.55,943145.88,964005.49,18049.43,704394.75,,,
Orlando,Weekly,"2022-01-30 00:00:00",Conventional,1.239379491,554650.31,340469.61,12990.88,6378.07,194811.74,,,
Peoria/Springfield,Weekly,"2022-01-30 00:00:00",Conventional,0.993726304,172357.65,88551.87,27720.19,3953.28,52132.32,,,
Philadelphia,Weekly,"2022-01-30 00:00:00",Conventional,1.295978437,774397.86,308317.87,165559.31,4634.34,295886.33,,,
Phoenix/Tucson,Weekly,"2022-01-30 00:00:00",Conventional,1.123785673,1167085.41,656515.34,290682.39,25336.04,194551.64,,,
Pittsburgh,Weekly,"2022-01-30 00:00:00",Conventional,1.365557987,182190.06,105051.66,6203.44,932.24,70002.73,,,
Portland,Weekly,"2022-01-30 00:00:00",Conventional,1.365345970,680143.90,461184.47,101994.47,30294.17,86670.80,,,
Providence,Weekly,"2022-01-30 00:00:00",Conventional,1.701706231,102680.76,26146.63,54512.98,391.55,21629.60,,,
Raleigh/Greensboro,Weekly,"2022-01-30 00:00:00",Conventional,1.268925598,465128.17,204417.36,71781.00,6773.29,182156.53,,,
Richmond/Norfolk,Weekly,"2022-01-30 00:00:00",Conventional,1.230258867,341589.35,171636.47,60642.72,2347.96,106962.20,,,
Roanoke,Weekly,"2022-01-30 00:00:00",Conventional,1.169396774,195827.22,112240.97,30405.88,529.13,52651.23,,,
Sacramento,Weekly,"2022-01-30 00:00:00",Conventional,1.381389429,511080.68,157085.39,247138.38,10084.93,96771.98,,,
"San Diego",Weekly,"2022-01-30 00:00:00",Conventional,1.289339479,602500.03,334108.12,33130.29,84301.92,150959.70,,,
"San Francisco",Weekly,"2022-01-30 00:00:00",Conventional,1.237689168,964996.75,231714.23,602424.23,15641.02,115217.28,,,
Seattle,Weekly,"2022-01-30 00:00:00",Conventional,1.547398668,546863.02,280962.51,178976.58,4380.60,82543.32,,,
"South Carolina",Weekly,"2022-01-30 00:00:00",Conventional,1.249827996,528101.74,276785.28,66756.78,2025.82,182533.85,,,
Spokane,Weekly,"2022-01-30 00:00:00",Conventional,1.306308446,81140.29,50618.08,16838.65,177.89,13505.66,,,
"St. Louis",Weekly,"2022-01-30 00:00:00",Conventional,1.092223091,262219.98,147658.69,13230.90,1653.13,99677.27,,,
Syracuse,Weekly,"2022-01-30 00:00:00",Conventional,1.167239423,113128.72,37511.18,28177.12,379.82,47060.61,,,
Tampa,Weekly,"2022-01-30 00:00:00",Conventional,1.186069588,568646.63,388005.55,14784.33,4332.09,161524.67,,,
Toledo,Weekly,"2022-01-30 00:00:00",Conventional,0.954240241,171418.48,122347.09,14081.61,3831.77,31158.00,,,
"West Tex/New Mexico",Weekly,"2022-01-30 00:00:00",Conventional,1.085004906,905356.34,398170.58,147004.78,9510.77,350670.21,,,
